level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	2504	5056050.79	5056186.54	5056802.751	#00ff12	1.0	Deferred Enqueue Task	1					1108
1	2503	5056243.569	5056243.569	5056529.485	#ffe300	1.0	Mapper Call select_task_options						44348
2	2503	5056762.401	5056882.905	5057418.662	#0042ff	1.0	Scheduler	0					1110
2	2504	5057361.646	5057482.647	5058682.968	#0a00ff	1.0	Task Physical Dependence Analysis	1					44830
2	2504	5060035.215	5060118.577	5060421.203	#00ff5a	1.0	Logical Dependence Analysis	3					1111
2	2503	5060397.373	5060469.31	5060512.288	#333399	1.0	Deferred Ready Trigger	3					1112
2	2504	5060462.924	5060553.256	5060899.948	#00ff5a	1.0	Logical Dependence Analysis	4					1113
2	2502	5060509.168	5060949.879	5061962.855	#00ff15	1.0	Operation Physical Dependence Analysis	3					1114
1	2504	5060994.928	5060994.928	5061263.388	#ff3800	1.0	Mapper Call slice_task						44349
2	2504	5061876.336	5062009.454	5062087.33	#0042ff	1.0	Scheduler	0					1115
2	2503	5061903.869	5062125.302	5062177.905	#0042ff	1.0	Scheduler	0					1116
2	2501	5061927.842	5062214.271	5062264.595	#0042ff	1.0	Scheduler	0					1117
2	2500	5061947.29	5062301.822	5062356.018	#0042ff	1.0	Scheduler	0					1118
2	2502	5062077.389	5062391.2	5175554.218	#0a00ff	1.0	Task Physical Dependence Analysis	7					57581
2	2500	5092053.076	5175603.144	5176112.281	#001eff	1.0	Defer Task Perform Mapping	11					1120
1	2502	5175633.746	5175633.746	5176001.57	#ff1a00	1.0	Mapper Call map_task for 11	11					44350
2	2499	5092100.402	5176173.232	5176309.011	#001eff	1.0	Defer Task Perform Mapping	12					1122
2	2498	5092136.309	5176352.957	5176405.221	#001eff	1.0	Defer Task Perform Mapping	13					1123
2	2497	5092172.646	5176444.648	5176490.669	#001eff	1.0	Defer Task Perform Mapping	14					1125
2	2496	5092206.157	5176529.34	5176573.21	#001eff	1.0	Defer Task Perform Mapping	15					1127
2	2495	5092235.91	5176610.738	5176662.155	#001eff	1.0	Defer Task Perform Mapping	16					1129
